timestamp,lat,lon,head,velocity,,,,,,,
1443783361,29.81204,122.3294,142,7.1,,,,,,,
1443783396,29.81094333,122.330555,0,0,,,,,,,
1443783512,29.806305,122.3330217,0,0,,,,,,,
1443783519,29.80584333,122.3330617,158,0.9,,,,,,,
1443783694,29.79803167,122.336355,164,10.4,,,,,,,
1443783876,29.78948,122.338355,170,10.1,,,,,,,
1443784058,29.78104,122.33951,172,10.1,,,,,,,
1443784240,29.77258,122.3393983,178,9.9,,,,,,,
1443784421,29.764365,122.3396433,180,9.9,,,,,,,
1443784603,29.75632167,122.3396317,176,9.3,,,,,,,
1443784723,29.751185,122.3403,160,9.3,,,,,,,
1443784823,29.74691,122.3414,174,9.5,,,,,,,
1443785005,29.73857667,122.3426217,174,10.3,,,,,,,
1443785187,29.72986167,122.3431767,176,10.4,,,,,,,
1443785369,29.72118,122.342755,178,10.6,,,,,,,
1443785551,29.71211,122.3428217,178,10.6,,,,,,,
1443785733,29.702875,122.342965,176,11,,,,,,,
1443785915,29.69368667,122.3428,180,10.6,,,,,,,
1443786097,29.68463167,122.3426433,180,10.6,,,,,,,
1443786279,29.67566833,122.34251,180,10.4,,,,,,,
1443786461,29.66681,122.342355,180,10.4,,,,,,,
1443786643,29.65796,122.3427317,176,10.4,,,,,,,
1443786825,29.64897667,122.3432217,172,10.6,,,,,,,
1443787007,29.63999,122.344155,172,10.8,,,,,,,
1443787189,29.63087667,122.3455317,174,10.6,,,,,,,
1443787371,29.622,122.34611,178,10.4,,,,,,,
1443787521,29.61468,122.3465767,164,10.1,,,,,,,
1443787655,29.60908667,122.3490433,148,8.7,,,,,,,
1443787815,29.60381833,122.3534217,134,8.5,,,,,,,
1443787997,29.59849667,122.359,138,8.5,,,,,,,
1443788121,29.59546,122.3631767,122,8.1,,,,,,,
1443788185,29.59383,122.365365,140,8.5,,,,,,,
1443788259,29.59108167,122.3669767,156,9.1,,,,,,,
1443788441,29.58372667,122.369665,166,9.5,,,,,,,
1443788623,29.57604667,122.3717767,164,9.1,,,,,,,
1443788681,29.573565,122.3722767,178,9.3,,,,,,,
1443788863,29.56564667,122.3728433,180,9.3,,,,,,,
1443789045,29.55781167,122.37351,174,9.1,,,,,,,
1443789227,29.54974667,122.37331,180,9.7,,,,,,,
1443789409,29.54181833,122.3725433,186,9.3,,,,,,,
1443789591,29.53409,122.3722217,184,9.1,,,,,,,
1443789773,29.52635667,122.3720867,176,8.9,,,,,,,
1443789955,29.51881167,122.3723,182,8.9,,,,,,,
1443790137,29.511285,122.3715767,180,8.9,,,,,,,
1443790319,29.503855,122.371665,178,8.7,,,,,,,
1443790501,29.496385,122.371465,184,8.7,,,,,,,
1443790683,29.488935,122.3710217,184,8.7,,,,,,,
1443790865,29.48147667,122.370555,176,8.5,,,,,,,
1443791047,29.47413667,122.3703317,178,8.5,,,,,,,
1443791155,29.469785,122.3700317,192,8.7,,,,,,,
1443791223,29.467055,122.369955,178,8.5,,,,,,,
1443791405,29.45970667,122.3691867,184,8.7,,,,,,,
1443791587,29.45247667,122.3689767,176,8.5,,,,,,,
1443791769,29.44529,122.368265,188,8.5,,,,,,,
1443791951,29.43804333,122.367365,188,8.7,,,,,,,
1443792119,29.43134,122.3668433,174,8.3,,,,,,,
1443792269,29.42539333,122.367055,190,8.7,,,,,,,
1443792423,29.41925667,122.3666433,174,8.5,,,,,,,
1443792605,29.41196833,122.3665767,180,8.5,,,,,,,
1443792787,29.40465167,122.3665317,174,8.5,,,,,,,
1443792969,29.397305,122.3660433,178,8.5,,,,,,,
1443793151,29.38996833,122.3658867,178,8.7,,,,,,,
1443793333,29.382715,122.365865,178,8.5,,,,,,,
1443793515,29.375465,122.3660867,182,8.7,,,,,,,
1443793697,29.36818167,122.36611,182,8.5,,,,,,,
1443793839,29.362465,122.3651767,196,8.9,,,,,,,
1443793889,29.360475,122.3650217,178,8.5,,,,,,,
1443794071,29.35330167,122.3645767,180,8.5,,,,,,,
1443794253,29.34620167,122.3646433,176,8.3,,,,,,,
1443794435,29.3392,122.364365,186,7.7,,,,,,,
1443794617,29.33241833,122.3644217,182,7.9,,,,,,,
1443794799,29.32568167,122.3641867,178,7.7,,,,,,,
1443794981,29.319,122.3638,180,7.7,,,,,,,
1443795045,29.31668,122.3639433,166,7.5,,,,,,,
1443795221,29.31036,122.3644217,180,7.9,,,,,,,
1443795403,29.30357167,122.364455,176,7.9,,,,,,,
1443795585,29.29679,122.3643867,188,8.1,,,,,,,
1443795767,29.28995167,122.36391,186,7.9,,,,,,,
1443795949,29.28310667,122.3634217,182,8.1,,,,,,,
1443796131,29.276275,122.3635217,184,8.3,,,,,,,
1443796313,29.269385,122.3624317,192,8.3,,,,,,,
1443796479,29.263135,122.36151,178,8.1,,,,,,,
1443796661,29.256235,122.361355,184,8.1,,,,,,,
1443796843,29.24933,122.3609217,184,8.1,,,,,,,
1443797452,29.22611167,122.359455,176,8.3,,,,,,,
1443797453,29.22614833,122.359455,0,0,,,,,,,
1443797459,29.22583167,122.35919,178,0.7,,,,,,,
1443797634,29.21927667,122.3596983,180,8.1,,,,,,,
1443797816,29.21233667,122.3592217,180,8.1,,,,,,,
1443797998,29.20541,122.3588867,184,8.1,,,,,,,
1443798180,29.198655,122.35861,176,7.9,,,,,,,
1443798240,28.55144333,122.342555,180,8.1,,,,,,,
1443798361,29.19200667,122.3587217,182,8.1,,,,,,,
1443798543,29.18519,122.3586867,180,8.1,,,,,,,
1443798725,29.17834667,122.358265,178,8.1,,,,,,,
1443798907,29.17141167,122.35831,182,8.1,,,,,,,
1443799089,29.164465,122.357955,178,7.1,,,,,,,
1443799271,29.15748667,122.3582,176,8.1,,,,,,,
1443799453,29.15063,122.3579983,184,8.1,,,,,,,
1443799635,29.14383167,122.3570433,180,7.9,,,,,,,
1443799817,29.137005,122.356965,184,8.1,,,,,,,
1443799999,29.130165,122.356755,180,7.9,,,,,,,
1443800219,29.12411833,122.356865,174,7.9,,,,,,,
1443800401,29.11721833,122.35691,180,8.1,,,,,,,
1443800583,29.11028,122.35701,182,8.3,,,,,,,
1443800765,29.10333667,122.3572217,188,8.3,,,,,,,
1443800825,29.101055,122.357,172,8.1,,,,,,,
1443800993,29.09214333,122.3573317,184,8.1,,,,,,,
1443801007,29.09404,122.3574,172,8.3,,,,,,,
1443801047,29.09015167,122.357755,168,8.3,,,,,,,
1443801175,29.08519333,122.3584433,182,8.3,,,,,,,
1443801357,29.07818,122.3578767,182,8.1,,,,,,,
1443801539,29.07125,122.3572767,186,8.1,,,,,,,
1443801719,29.06455167,122.3568867,172,8.1,,,,,,,
1443801901,29.05781833,122.3573217,174,7.9,,,,,,,
1443802083,29.05111167,122.3575767,182,7.9,,,,,,,
1443802265,29.04435667,122.3580433,178,7.9,,,,,,,
1443802447,29.0375,122.3582317,178,7.9,,,,,,,
1443802514,28.54447667,122.3426433,174,8.3,,,,,,,
1443802629,29.03064,122.3581217,180,7.9,,,,,,,
1443802811,29.023765,122.3579867,182,8.1,,,,,,,
1443802993,29.01684333,122.35791,178,8.3,,,,,,,
1443803175,29.00992167,122.3572767,188,8.1,,,,,,,
1443803357,29.00305,122.356065,188,8.1,,,,,,,
1443803499,28.99758667,122.3556,174,8.1,,,,,,,
1443803681,28.99052167,122.3557867,178,8.5,,,,,,,
1443803863,28.98554,122.3559767,172,9.1,,,,,,,
1443803981,28.98063167,122.3558767,186,8.7,,,,,,,
1443804163,28.97311833,122.35501,190,8.7,,,,,,,
1443804345,28.96569,122.3540217,182,8.5,,,,,,,
1443804527,28.95837167,122.35311,180,8.5,,,,,,,
1443804709,28.94855,122.3530433,178,8.5,,,,,,,
1443804891,28.94138167,122.3535433,170,8.3,,,,,,,
1443805073,28.93423,122.3542433,174,8.5,,,,,,,
1443805255,28.927075,122.3540433,182,8.3,,,,,,,
1443805365,28.92283167,122.353265,200,8.1,,,,,,,
1443805419,28.920835,122.3527,184,8.3,,,,,,,
1443805601,28.91388667,122.351865,176,8.5,,,,,,,
1443805783,28.90668667,122.3520217,178,8.3,,,,,,,
1443805965,28.899505,122.351355,184,8.3,,,,,,,
1443806147,28.89234333,122.3509867,178,8.3,,,,,,,
1443806197,28.89039,122.3507983,192,8.3,,,,,,,
1443806249,28.888385,122.3506217,174,8.5,,,,,,,
1443806371,28.88362167,122.3503767,188,8.3,,,,,,,
1443806553,28.87659333,122.3495317,190,8.1,,,,,,,
1443806693,28.871165,122.3489867,176,8.3,,,,,,,
1443806788,28.53750167,122.3424767,184,8.1,,,,,,,
1443806875,28.86397167,122.3490433,184,8.3,,,,,,,
1443807057,28.85689,122.348565,182,8.1,,,,,,,
1443807239,28.84980167,122.3480767,182,8.3,,,,,,,
1443807421,28.845085,122.3474217,186,8.1,,,,,,,
1443807603,28.838105,122.3461867,188,8.3,,,,,,,
1443807785,28.83105,122.3449317,188,8.5,,,,,,,
1443807967,28.82384667,122.3445767,180,8.5,,,,,,,
1443808149,28.81419333,122.3433867,184,8.5,,,,,,,
1443808331,28.80690667,122.3429317,182,8.5,,,,,,,
1443808513,28.79958667,122.342365,182,8.7,,,,,,,
1443808695,28.79226167,122.3416,184,8.7,,,,,,,
1443808877,28.78499667,122.3408217,182,8.5,,,,,,,
1443809059,28.77768167,122.340755,182,8.7,,,,,,,
1443809241,28.77030167,122.3400983,180,8.7,,,,,,,
1443809423,28.76284333,122.3399767,178,8.7,,,,,,,
1443809605,28.75533167,122.339565,182,8.7,,,,,,,
1443809787,28.74778,122.339155,178,8.9,,,,,,,
1443809969,28.74021167,122.338755,184,8.9,,,,,,,
1443810151,28.732655,122.3385217,180,8.7,,,,,,,
1443810333,28.72507333,122.3384433,178,8.9,,,,,,,
1443810515,28.717535,122.33811,186,8.7,,,,,,,
1443810697,28.70995167,122.337365,184,8.9,,,,,,,
1443810879,28.704815,122.33711,184,8.9,,,,,,,
1443811061,28.697665,122.3368767,184,8.3,,,,,,,
1443811062,28.536635,122.342465,180,8.1,,,,,,,
1443811243,28.690555,122.3374317,172,8.7,,,,,,,
1443811425,28.68341167,122.33851,170,8.5,,,,,,,
1443811607,28.67635667,122.3397,176,8.3,,,,,,,
1443811789,28.66697667,122.3410433,170,8.3,,,,,,,
1443811971,28.66007167,122.3428983,162,8.3,,,,,,,
1443812099,28.65515,122.343955,178,8.3,,,,,,,
1443812254,28.44123167,122.3058767,354,1.1,,,,,,,
1443812281,28.648035,122.3444433,174,8.5,,,,,,,
1443812463,28.64088667,122.3445433,172,8.3,,,,,,,
1443812645,28.63382667,122.3452767,176,8.5,,,,,,,
1443812827,28.62664,122.3452317,178,8.7,,,,,,,
1443813009,28.61947167,122.3446433,180,8.5,,,,,,,
1443813191,28.612205,122.3443,178,8.5,,,,,,,
1443813373,28.60485,122.3443217,180,8.5,,,,,,,
1443813555,28.597675,122.3442,180,8.1,,,,,,,
1443813737,28.59067667,122.34391,182,8.3,,,,,,,
1443813919,28.583775,122.343265,186,8.1,,,,,,,
1443814101,28.57682167,122.3429317,178,8.1,,,,,,,
1443814283,28.56992333,122.342965,172,8.1,,,,,,,
1443814465,28.56528667,122.34311,182,8.1,,,,,,,
1443814647,28.55836,122.3430317,182,8.1,,,,,,,
1443815336,28.529755,122.3417767,180,7.9,,,,,,,
1443815517,28.52289,122.3413867,180,7.9,,,,,,,
1443815699,28.51604667,122.34101,184,7.9,,,,,,,
1443815881,28.50919,122.3407317,176,8.3,,,,,,,
1443815973,28.505755,122.3411983,162,6.9,,,,,,,
1443816073,28.50424667,122.3425867,122,2.9,,,,,,,
1443816391,28.50412667,122.3445317,0,0,,,,,,,
1443816536,28.443185,122.306055,6,1.5,,,,,,,
1443818191,28.50502667,122.3457317,0,0,,,,,,,
1443819093,28.50698667,122.345755,302,5.2,,,,,,,
1443819173,28.50563167,122.3440867,204,6.6,,,,,,,
1443819355,28.50056,122.341155,214,6.8,,,,,,,
1443819423,28.49858167,122.3402217,198,6.8,,,,,,,
1443819605,28.49327833,122.3377767,192,6.8,,,,,,,
1443819787,28.48768667,122.335865,206,6.8,,,,,,,
1443819969,28.48231833,122.333155,200,6.9,,,,,,,
1443820151,28.47691167,122.3303867,204,6.9,,,,,,,
1443820327,28.47198667,122.32731,220,6.8,,,,,,,
1443820387,28.47084333,122.3256217,240,6.8,,,,,,,
1443820449,28.46938,122.3242317,208,6.8,,,,,,,
1443820631,28.46369333,122.3205867,194,7.9,,,,,,,
1443820689,28.46179333,122.3194433,212,7.9,,,,,,,
1443820819,28.44516,122.306555,36,5.6,,,,,,,
1443820823,28.45747667,122.3168217,198,7.5,,,,,,,
1443820883,28.455515,122.315765,216,7.7,,,,,,,
1443820941,28.45353667,122.315655,170,7.9,,,,,,,
1443821001,28.451585,122.3147433,208,7.5,,,,,,,
1443821181,28.445855,122.3111,224,7.9,,,,,,,
1443821259,28.44364,122.3091433,208,7.7,,,,,,,
1443821459,28.43900167,122.3067867,198,7.5,,,,,,,
1443821515,28.43701167,122.306465,182,7.7,,,,,,,
1443821577,28.43473667,122.3066,168,7.9,,,,,,,
1443821691,28.430655,122.3075533,152,7.7,,,,,,,
1443821749,28.42945667,122.3092767,104,7.1,,,,,,,
1443821841,28.42931,122.3115867,118,2.9,,,,,,,
1443822205,28.43045667,122.3133767,346,3.8,,,,,,,
1443822303,28.432235,122.312265,264,1.5,,,,,,,
1443822699,28.43029,122.312665,0,0,,,,,,,
1443823459,28.428615,122.3113317,198,4.6,,,,,,,
1443823527,28.42772667,122.3093767,270,3.1,,,,,,,
1443823741,28.42968167,122.308755,14,1.9,,,,,,,
1443824085,28.43162667,122.309565,26,1.5,,,,,,,
1443824419,28.433575,122.3104317,24,1.7,,,,,,,
1443825101,28.44560167,122.30701,42,6.9,,,,,,,
1443826147,28.44502167,122.3133433,356,1.5,,,,,,,
1443826427,28.44697167,122.3134767,12,1.7,,,,,,,
1443826699,28.44891833,122.3139767,14,1.5,,,,,,,
1443827109,28.44695667,122.314565,200,8.5,,,,,,,
1443827291,28.44005667,122.3121433,208,8.7,,,,,,,
1443827473,28.433705,122.3084317,196,6.9,,,,,,,
1443827655,28.43344667,122.3064867,324,0.9,,,,,,,
1443827937,28.43539,122.3057767,350,1.7,,,,,,,
1443828229,28.437335,122.3054217,4,1.3,,,,,,,
1443828563,28.439285,122.305465,8,1.5,,,,,,,
1443829383,28.44749,122.30891,60,7.7,,,,,,,
1443829447,28.446465,122.310865,144,7.5,,,,,,,
1443829505,28.44446833,122.3114217,180,7.7,,,,,,,
1443829563,28.44248167,122.3107867,200,7.5,,,,,,,
1443829643,28.44053667,122.3103,170,3.8,,,,,,,
1443830295,28.43878,122.31141,128,1.3,,,,,,,
1443830591,28.440175,122.3098867,304,6.9,,,,,,,
1443830649,28.442135,122.309565,34,7.3,,,,,,,
1443830783,28.44133,122.31151,136,1.7,,,,,,,
1443831663,28.440205,122.30981,260,5.8,,,,,,,
1443831735,28.442175,122.30911,22,7.7,,,,,,,
1443831793,28.443285,122.3107867,78,5,,,,,,,
1443832953,28.441315,122.311755,136,6,,,,,,,
1443833017,28.439315,122.3114217,194,7.7,,,,,,,
1443833075,28.43737167,122.310365,222,8.1,,,,,,,
1443833131,28.43552167,122.3092433,206,8.3,,,,,,,
1443833193,28.43369333,122.307465,222,7.9,,,,,,,
1443833265,28.43171,122.3069317,162,6.8,,,,,,,
1443833913,28.429765,122.3074983,0,0,,,,,,,
1443834163,28.42921,122.3094433,28,2.7,,,,,,,
1443834255,28.43041167,122.3077433,304,6.8,,,,,,,
1443834315,28.43195167,122.3063433,332,7.1,,,,,,,
1443835213,28.43200667,122.3082867,72,2.5,,,,,,,
1443835453,28.43368667,122.307155,304,1.7,,,,,,,
1443836746,28.43234333,122.308855,90,1.7,,,,,,,
1443837064,28.43429,122.3083433,298,2.1,,,,,,,
1443837246,28.43527667,122.3058867,286,2.5,,,,,,,
1443837439,28.43571,122.3039317,288,1.5,,,,,,,
1443837611,28.43596167,122.3059317,104,7.1,,,,,,,
1443837685,28.43507167,122.3083767,120,5.4,,,,,,,
1443838561,28.43348167,122.309765,92,2.3,,,,,,,
1443838897,28.43515,122.3085317,294,1.7,,,,,,,
1443839323,28.43615167,122.3104983,94,2.5,,,,,,,
1443841124,28.435855,122.311455,86,2.3,,,,,,,
1443841326,28.43780667,122.3106767,296,7.3,,,,,,,
1443843126,28.43877167,122.3114433,322,1.1,,,,,,,
1443843280,28.43828667,122.31341,56,6.9,,,,,,,
1443843372,28.43926,122.3153767,82,2.9,,,,,,,
1443843840,28.43845667,122.31341,260,3.3,,,,,,,
1443844116,28.436785,122.312055,204,0.9,,,,,,,
1443844304,28.43851,122.3107767,352,7.7,,,,,,,
1443844448,28.44042667,122.3119,52,2.5,,,,,,,
1443846248,28.44110667,122.3123317,0,0,,,,,,,
1443848049,28.44264667,122.3122867,0,0,,,,,,,
1443848369,28.44433,122.3136,8,7.1,,,,,,,
1443850085,28.446275,122.314155,28,3.8,,,,,,,
1443851760,28.44432167,122.3138433,114,3.6,,,,,,,
1443851974,28.447,122.3150433,0,0,,,,,,,
1443853558,28.44567667,122.3133767,194,3.3,,,,,,,
1443853654,28.44456,122.3151317,106,6.4,,,,,,,
1443854270,28.44316167,122.31351,240,1.3,,,,,,,
1443854696,28.44513167,122.314555,352,8.3,,,,,,,
1443854754,28.44695,122.31571,52,8.1,,,,,,,
1443856449,28.44815,122.3140433,238,1.7,,,,,,,
1443856685,28.44771833,122.316,40,7.1,,,,,,,
1443856807,28.44966167,122.3163217,282,2.5,,,,,,,
1443858353,28.44896833,122.314355,250,1.7,,,,,,,
1443858483,28.44895,122.312365,292,4.2,,,,,,,
1443858561,28.44848667,122.3103983,216,5.8,,,,,,,
1443858621,28.44651833,122.3098867,188,7.5,,,,,,,
1443858707,28.44383167,122.3091433,204,6.9,,,,,,,
1443858765,28.441825,122.3086867,178,7.5,,,,,,,
1443858894,28.43740667,122.30971,164,7.7,,,,,,,
1443858994,28.4348,122.3101767,178,4.6,,,,,,,
1443859134,28.43340667,122.30861,256,2.3,,,,,,,
1443860934,28.43458,122.30701,0,0,,,,,,,
1443862679,28.434265,122.305065,0,0,,,,,,,
1443863205,28.43463667,122.30701,38,2.9,,,,,,,
1443864645,28.435575,122.305065,0,0,,,,,,,
1443864981,28.43610167,122.3070317,50,4.8,,,,,,,
1443865156,28.43806,122.3064217,338,2.5,,,,,,,
1443866018,28.43753,122.3044767,0,0,,,,,,,
1443866762,28.43892167,122.3059767,340,1.3,,,,,,,
1443868562,28.43857167,122.3042,0,0,,,,,,,
1443870186,28.43862167,122.306155,80,2.3,,,,,,,
1443870316,28.4406,122.306055,10,5.4,,,,,,,
1443870424,28.44335167,122.3066,352,4.8,,,,,,,
1443870546,28.44377167,122.304655,266,0.9,,,,,,,
1443872284,28.44181833,122.304665,250,5,,,,,,,
1443873674,28.439875,122.30411,0,0,,,,,,,
1443874308,28.439985,122.306055,74,2.9,,,,,,,
1443874414,28.44130667,122.3043767,304,6.8,,,,,,,
1443876214,28.44110667,122.304665,0,0,,,,,,,
1443876780,28.44150167,122.3066217,70,1.7,,,,,,,
1443876890,28.44110667,122.30861,124,5.4,,,,,,,
1443877072,28.438555,122.3134217,116,5.8,,,,,,,
1443877170,28.43759,122.31621,102,5.4,,,,,,,
1443878614,28.435925,122.317355,0,0,,,,,,,
1443880318,28.43416,122.318465,104,1.3,,,,,,,
1443880538,28.43610667,122.3186867,340,5.2,,,,,,,
1443880604,28.43805167,122.318455,10,7.3,,,,,,,
1443880668,28.44049667,122.318765,354,8.7,,,,,,,
1443880716,28.44248167,122.3188317,12,8.9,,,,,,,
1443880866,28.44856833,122.3193983,356,9.1,,,,,,,
1443881048,28.456065,122.3190767,0,8.7,,,,,,,
1443881226,28.463335,122.318355,346,8.7,,,,,,,
1443881280,28.46533167,122.31731,322,8.9,,,,,,,
1443881330,28.46644,122.3153433,300,8.9,,,,,,,
1443881386,28.468455,122.31481,6,8.3,,,,,,,
1443881568,28.47569,122.315055,16,8.3,,,,,,,
1443881620,28.47770667,122.3153433,358,8.7,,,,,,,
1443881802,28.48494333,122.3162767,4,8.7,,,,,,,
1443881984,28.49233167,122.317055,10,8.7,,,,,,,
1443882034,28.49434,122.3172317,354,8.9,,,,,,,
1443882216,28.50186833,122.317165,2,8.7,,,,,,,
1443882398,28.5093,122.3173317,4,8.9,,,,,,,
1443882580,28.51656167,122.318165,12,8.7,,,,,,,
1443882762,28.52389,122.31911,8,8.7,,,,,,,
1443882944,28.531225,122.31991,4,8.9,,,,,,,
1443883126,28.53867667,122.3209767,8,8.7,,,,,,,
1443883308,28.54619667,122.321465,0,8.9,,,,,,,
1443883490,28.55381833,122.3205767,2,9.1,,,,,,,
1443883672,28.56147167,122.3203767,356,9.1,,,,,,,
1443883854,28.56911,122.3201767,358,8.9,,,,,,,
1443884036,28.57663667,122.3198867,352,8.9,,,,,,,
1443884208,28.583765,122.319465,10,8.7,,,,,,,
1443884272,28.58637333,122.31961,354,8.9,,,,,,,
1443884454,28.59390167,122.3195,356,8.9,,,,,,,
1443884636,28.601435,122.3196433,358,8.9,,,,,,,
1443884818,28.60894667,122.3198433,358,8.7,,,,,,,
1443885000,28.61638,122.3195767,358,8.9,,,,,,,
1443885182,28.623735,122.3190217,348,8.7,,,,,,,
1443885306,28.62881,122.318565,4,8.7,,,,,,,
1443885488,28.63617333,122.3188433,356,8.9,,,,,,,
1443885670,28.64362667,122.3186867,358,8.9,,,,,,,
1443885852,28.65091833,122.3187317,6,8.3,,,,,,,
1443886034,28.65822333,122.3185217,356,8.5,,,,,,,
1443886216,28.66545,122.318765,6,8.5,,,,,,,
1443886398,28.67264667,122.3192,4,8.5,,,,,,,
1443886580,28.679905,122.3196867,358,8.5,,,,,,,
1443886762,28.68722333,122.3196867,0,8.7,,,,,,,
1443886944,28.69444,122.31991,4,8.5,,,,,,,
1443887126,28.70158,122.3197767,0,8.5,,,,,,,
1443887308,28.70871833,122.3197217,352,8.5,,,,,,,
1443887366,28.71099333,122.3197867,6,8.1,,,,,,,
1443887546,28.71809333,122.3193983,352,8.5,,,,,,,
1443887728,28.72521167,122.3193767,4,8.5,,,,,,,
1443887910,28.73234333,122.3203317,2,8.5,,,,,,,
1443888092,28.739605,122.320755,4,8.7,,,,,,,
1443888274,28.74589667,122.321855,10,1.3,,,,,,,
1443888546,28.75736167,122.324465,0,0,,,,,,,
1443888728,28.764635,122.3253867,8,8.7,,,,,,,
1443888910,28.77182667,122.3266217,12,8.7,,,,,,,
1443889020,28.77624333,122.3271983,356,8.7,,,,,,,
1443889202,28.78358667,122.3278317,2,8.7,,,,,,,
1443889384,28.79086167,122.328755,8,8.7,,,,,,,
1443889566,28.798135,122.33001,8,8.9,,,,,,,
1443889748,28.80541,122.33061,358,8.7,,,,,,,
1443889858,28.8098,122.3311767,12,8.7,,,,,,,
1443889912,28.81195667,122.33141,358,8.7,,,,,,,
1443890044,28.81719333,122.3320433,12,8.5,,,,,,,
1443890226,28.82436167,122.3328867,358,8.3,,,,,,,
1443890408,28.831635,122.333,0,8.7,,,,,,,
1443890590,28.83873667,122.3338867,8,8.5,,,,,,,
1443890772,28.84599833,122.3344217,6,8.7,,,,,,,
1443890954,28.8532,122.3355767,4,8.7,,,,,,,
1443891136,28.86048167,122.3362217,12,8.7,,,,,,,
1443891226,28.86398,122.33641,358,8.7,,,,,,,
1443891408,28.87124667,122.3368433,0,8.7,,,,,,,
1443891476,28.87397167,122.3370867,16,8.7,,,,,,,
1443891528,28.87599333,122.33751,356,8.5,,,,,,,
1443891710,28.883275,122.3374983,356,8.7,,,,,,,
1443891810,28.88732333,122.3378867,12,8.9,,,,,,,
1443891992,28.89461833,122.3392433,8,8.9,,,,,,,
1443892174,28.90198167,122.3405217,4,9.1,,,,,,,
1443892356,28.90942167,122.3413767,4,8.9,,,,,,,
1443892538,28.9169,122.342365,2,9.1,,,,,,,
1443892720,28.92447667,122.3434433,4,9.1,,,,,,,
1443892902,28.93210667,122.3440433,356,9.1,,,,,,,
1443893084,28.93974,122.3443767,356,9.1,,,,,,,
1443893266,28.94742667,122.3445983,356,9.1,,,,,,,
